id,link,price,title,ilan_no,yer,oda,metrekare,bina_yasi,kat,banyo
98,https://www.hurriyetemlak.com/konut-satilik/balikesir-ayvalik-kucukkoy-emlakcidan-villa/detay/32263470,230000,ULAŞ EMLAK'TAN 3+1 DUBLEKS BAKIMLI VİLLA 300 YERİNE 230 BİN TL,81975-803,Balıkesir/Ayvalık/Küçükköy,4,135,15,0,2
99,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-gundogan-emlakcidan-mustakil-ev/detay/32054233,630000,BODRUM GÜNDOĞAN'da SİTE İÇİ MÜSTAKİL VİLLA Favorilerime Ekle Yaz,51505-302,Muğla/Bodrum/Gündoğan,4,140,12,0,2
100,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32209603,195000,AKTİF TEN AKÇAY DA ÖN CEPHE HAVUZLU* OTOPARKLI*75m2 1+1DAİREeee,84036-5362,Balıkesir/Edremit/Akçay,2,75,0,1,1
101,https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-basaksehir-emlakcidan-daire/detay/31166666,330000,"Başakşehir Bahçe Kent Emlak Konutları, Satılık Daireler ",99895-4,İstanbul/Başakşehir/Başakşehir,4,149,5,0,2
102,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-umit-emlakcidan-daire/detay/30320155,585000,ÜMİTKÖY DORUKENT 160 M2. 3+1 MANZARA TERAS FUL YAPILI DUBLEKS,41876-3516,Ankara/Çankaya/Ümit,4,160,10,10,2
103,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yapracik-emlakcidan-daire/detay/32231453,144000,YAPRACIK TOKİ 10.BÖLGEDE TAPULU 3+1 SATILIK DAİRE,82917-9345,Ankara/Etimesgut/Yapracık,4,117,5,1,1
104,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32302711,575000,ALTINORAN D13 EN ÖZEL BLOKTA BALKONLU,31397-4321,Ankara/Çankaya/İlkbahar,4,128,1,6,2
105,https://www.hurriyetemlak.com/konut-satilik/aydin-didim-akbuk-emlakcidan-villa/detay/32363631,880000,DİDİM AKBÜK'TE SATILIK MÜSTAKİL VİLLA,99784-1695,Aydın/Didim/Akbük,5,300,5,0,3
106,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-kizilay-emlakcidan-daire/detay/32033352,245000," CB ELİTTEN FIRSAT...!!!! MUHTEŞEM LOKASYON, 3+1, ARA KAT, KOMBİ",2505-103,Ankara/Çankaya/Kızılay,4,120,38,2,1
107,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32357275,330000,EYBEK'TEN AKÇAY ALTINKUM'DA**KALORİFERLİLÜKS3+1 DUBLEKS DAİRE*,93825-3680,Balıkesir/Edremit/Akçay,4,180,1,3,3
108,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-remzi-oguz-arik-emlakcidan-daire/detay/32163249,460000,ŞİLİ MEYDANI GEREDE SOKAK 1. KAT ÖN CEPHE 165 m2. 3+1 SÜPER LÜX ,4367-3879,Ankara/Çankaya/Remzi Oğuz Arık,4,165,28,1,2
109,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/31427125,245000,Altınoluk Köy Mevki Satılık Ful Deniz Manzaralı 2+1 Lüks Daire,77162-2468,Balıkesir/Edremit/Altınoluk,3,75,0,1,1
110,https://www.hurriyetemlak.com/konut-satilik/izmir-cesme-sifne-sahibinden-villa/detay/32321489,1395000,Ultra lüks Müstakil Havuzlu Full Eşyalı Villa,0-32321489,İzmir/Çeşme/Şifne,4,270,1,0,3
111,https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-mimar-sinan-emlakcidan-daire/detay/32365058,189000,ÖZGÜL EMLAK'TAN HASTANE YAKINI ORTA KAT 3+1 120 M2 DAİRE,65431-5943,Ankara/Pursaklar/Mimar Sinan,4,120,4,2,1
112,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/30538389,580000,Bağlıca Satılık 4+1 Geniş Daireler.. IRMAK GYD,28880-1730,Ankara/Etimesgut/Bağlıca,5,190,0,1,2
113,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-villa/detay/31726067,580000,ALTINOLUK'TA DENİZE 200 METRE SATILIK 3+1 HAVUZLU LÜKS VİLLALAR,77162-2603,Balıkesir/Edremit/Altınoluk,4,125,0,0,2
114,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-bogazici-emlakcidan-daire/detay/32362611,160000,4+1 SIFIR MANZARALI CADDE ÜZERİ DUBLEX ,5399-2166,Ankara/Mamak/Boğaziçi,5,170,2,3,1
115,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32285054,195000,KIVANÇTAN HÜRRİYET CAD ÜZERİ SÜPER LÜX YAPILI 2+1 ,5812-2639,Ankara/Çankaya/Harbiye,3,115,18,0,1
116,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-idealtepe-emlakcidan-daire/detay/31636668,508000,"ADA'DAN RIFKI TONGSİR'DE 50.YIL PARKINA YAKIN, SIFIR 1.KAT, 3+1",6060-34856,İstanbul/Maltepe/İdealtepe,4,125,0,1,1
117,https://www.hurriyetemlak.com/konut-satilik/istanbul-pendik-camlik-emlakcidan-daire/detay/30923617,399000,KURTKÖY ÇAMLIK OPTİMUM UNIQUE 2+1 SATILIK,32154-216,İstanbul/Pendik/Çamlık,3,91,1,2,1
118,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-ovacik-emlakcidan-daire/detay/28771861,525000,NORTHLAND ANKARA'DA YENİ BİR YAŞAMA MERHABA,93573-6,Ankara/Keçiören/Ovacık,4,147,0,4,2
119,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yasamkent-emlakcidan-daire/detay/32229569,470000,"Yaşamkent, Satılık Daire, 2+1",30407-762,Ankara/Çankaya/Yaşamkent,3,120,3,3,1
120,https://www.hurriyetemlak.com/konut-satilik/izmir-cigli-kucuk-cigli-emlakcidan-daire/detay/32349553,233000,ACILL...ÇİĞLİ DAĞ MAHALLESİNDE 3+1 GENİŞ DAİRE,51977-1828,İzmir/Çiğli/Küçük Çiğli,4,125,7,4,2
121,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/31547215,290000,ALTINORAN DA GÖL MANZ. UYGUN FİYATLI BÜYÜK TİP 1+1 SATILIK DAİRE,30001-4741,Ankara/Çankaya/İlkbahar,2,83,4,9,1
122,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yapracik-emlakcidan-daire/detay/32266485,67000,Mert'ten Yapracık TOKİ 7. Bölge B1 Blok 85 m2 2+1 Acil KELEPİR,23862-11263,Ankara/Etimesgut/Yapracık,3,85,6,9,1
123,https://www.hurriyetemlak.com/konut-satilik/izmir-karsiyaka-mavisehir-emlakcidan-daire/detay/31542553,950000,Mavişehir ParkAtaşehir Sitesinde Lüx Tadilatlı Satılık 3+1 Daire,62493-1343,İzmir/Karşıyaka/Mavişehir,4,167,10,6,1
124,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/30469345,675000,"SİNPAŞ ALTINORAN PANAROMA EVLERİNDE 3,5+1 UYGUN FİYATLI SATILIK ",30001-4554,Ankara/Çankaya/İlkbahar,4,179,4,2,2
125,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-birlik-emlakcidan-daire/detay/32172188,480000,PAŞA DAN PANORAMİK MANZARALI BİRLİK 435.CADDE ÜZERİ 4+1+KİLER,6510-1556,Ankara/Çankaya/Birlik,5,158,10,5,2
126,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-koyunbaba-emlakcidan-yazlik/detay/32312198,750000,Bodrum Gümüşlük'te Deniz Manzaralı Yazlık,91638-316,Muğla/Bodrum/Koyunbaba,3,90,10,2,1
127,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32372159,435000,Altınoluk Merkezde Deniz Manzaralı Eşyalı Satılık Kat Dubleksi,51109-3140,Balıkesir/Edremit/Altınoluk,4,140,21,0,2
128,https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-merkez-emlakcidan-daire/detay/32379715,550000,KAĞITHANE CD. ÜZERİ 3+1 115m2 ASANSÖR+JENARATÖR+DEPO 3.KAT DAİRE,41756-13561,İstanbul/Kağıthane/Merkez,4,115,1,3,1
129,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32123610,1100000,ALTINOLUK YAĞCILARDA SATILIK HAYAL ÖTESİ ULTRA LÜKS 3+1 DAİRELER,77162-2745,Balıkesir/Edremit/Altınoluk,4,155,0,3,2
130,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-idealtepe-emlakcidan-daire/detay/32332983,650000,YATIRIM GAYRIMENKUL İDEALTEPE 50 YIL PARKINA YAKIN DUBLEKS! !!!,5121-3252,İstanbul/Maltepe/İdealtepe,6,200,0,4,2
131,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/32241796,475000,BAĞLICA'DA YENİ 4+1 DAİRE,63555-9229,Ankara/Etimesgut/Bağlıca,5,172,0,8,2
132,https://www.hurriyetemlak.com/konut-satilik/aydin-didim-efeler-emlakcidan-daire/detay/32354179,165000,DİDİM SATILIK 2+1 SATILIK SIFIR DAİRE,70698-919,Aydın/Didim/Efeler,3,80,1,0,1
133,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ata-emlakcidan-daire/detay/30781108,520000,POLAT'tan FIRSAT !!! ULTRA LÜXS SIFIR SİTEDE YÜKSEK GİRİŞ,63021-4266,Ankara/Çankaya/Ata,4,150,0,0,2
134,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/32048936,499000,Bağlıca Süper Lüks 3+1 Sıfır Satılık Daire.. IRMAK GYD,28880-1954,Ankara/Etimesgut/Bağlıca,4,165,0,4,2
135,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-sahibinden-daire/detay/24230496,680000,SAHİBİNDEN ANKARA BAĞLICA'DA SATILIK 4+1 SÜPER LÜKS DAİRE,0-24230496,Ankara/Etimesgut/Bağlıca,5,160,0,9,2
136,https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-ulus-emlakcidan-daire/detay/31657014,4800000,Fırsat Ulus Sol Satılık 3+1 oto parklı Arakat Daire,2608-1818,İstanbul/Beşiktaş/Ulus,4,184,46,2,2
137,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-gokkusagi-emlakcidan-daire/detay/29787444,600000,BİR EMLAK'TAN GÖKKUŞAĞI'NDA ÖN CEPHE LÜKS YAPILI SATILIK DUBLEKS,6171-4921,Ankara/Çankaya/Gökkuşağı,6,280,9,4,2
138,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-aydinlar-emlakcidan-daire/detay/32256229,329000,NET'DEN ÇANKAYA 3+1 BAĞIMSIZ 130 M2 MERKEZİ SİSTEM BALKONLU,3483-2777,Ankara/Çankaya/Aydınlar,4,125,18,2,1
139,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32111337,175000,Akçay İkizçay'da Müstakil Tadında 2+1 Bahçeli Kelepir Daire,76785-3102,Balıkesir/Edremit/Akçay,3,85,15,0,1
140,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-keklik-pinari-emlakcidan-daire/detay/31868563,178000,DİKMEN KEKLİK PINARDA ACİL İHTİYAÇTAN 3+1 GİRİŞ KAT SIFIR DAİRE,9999-621,Ankara/Çankaya/Keklik Pınarı,4,100,0,0,1
141,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-gumusluk-emlakcidan-mustakil-ev/detay/32351929,850000,*KAÇIRILMAZ FIRSAT!!! SIFIR MÜSTAKİL HAVUZLU 3+1 VİLLA,6802-8835,Muğla/Bodrum/Gümüşlük,4,200,0,0,3
142,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-altintepe-emlakcidan-daire/detay/32322988,800000,"YATIRIM GAYRİMENKUL ALTINTEPE'DE METROYA YAKIN,LÜKS 4+2 DUBLEKS!",5121-3237,İstanbul/Maltepe/Altıntepe,6,230,2,4,2
143,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/31769429,2170000,CADDEBOSTAN'DA MERTTÜRK'DEN SAHİLE ÇOK YAKIN DUBLEX DAİRE !,2401-12821,İstanbul/Kadıköy/Caddebostan,6,280,0,8,3
144,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-sahibinden-daire/detay/32067458,1150000,SAHİBİNDEN KADIKÖY ÇİFTEHAVUZLAR BAĞDAT CAD 5.BİNADA SIFIR 3+1,0-32067458,İstanbul/Kadıköy/Caddebostan,4,130,0,0,2
145,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32139797,129000, BU FİYATA BAŞKA BİNADA ÇOK ZOR ! ÇOK ACİL ARA KAT 3+1 DAİRE,82476-1085,Ankara/Keçiören/Etlik,3,100,0,1,1
146,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32140688,169000, BAŞKENT'TEN CADDE ÜSTÜ TELEFERİĞE ÇOK YAKIN SIFIR 3+1 DAİRELER,82476-1089,Ankara/Keçiören/Etlik,4,125,0,1,1
147,https://www.hurriyetemlak.com/konut-satilik/aydin-didim-hisar-emlakcidan-daire/detay/32305675,260000,DİDİM' DE SATILIK DUBLEKS DAİRE,99784-1682,Aydın/Didim/Hisar,4,180,0,3,2
148,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/30517974,525000,"Bağlıca Satılık, 4+1 190m2 K.Otoparklı Full Yapılı.. IRMAK GYD",28880-1725,Ankara/Etimesgut/Bağlıca,5,180,0,2,2
149,https://www.hurriyetemlak.com/konut-satilik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32061667,765000,Göktürk Turyap'tan 40 İZ ELİTE FLATS Sitesi 2+1 Satılık Daire,1518-7289,İstanbul/Eyüp/Göktürk Merkez,3,141,3,3,2
150,https://www.hurriyetemlak.com/konut-satilik/izmir-menemen-29-ekim-emlakcidan-daire/detay/31536006,415000,ULUKENTTE YÜKSELEN DEĞER NORDA HOMES 'DA SATILIK DAİRE,51977-1644,İzmir/Menemen/29 Ekim,4,130,0,4,1
151,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-prof-dr-ahmet-taner-kislali-emlakcidan-daire/detay/32347133,1350000,ADDRESS CENTER'DEN ÖZEL TASARIM 5+2 DUBLEX DAİRE,6135-4579,Ankara/Çankaya/Prof. Dr. Ahmet Taner Kışlalı,7,350,5,7,4
152,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-remzi-oguz-arik-emlakcidan-daire/detay/32022000,285000,MESNEVİ YAKINI ÖN CEPHE OTOPARKLI FULL YAPILI DAİRE ,5782-3753,Ankara/Çankaya/Remzi Oğuz Arık,3,105,31,0,1
153,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32163526,200000,AKTİFTEN FIRSAT!AKÇAY ALTINKUM DA*HAVUZLU*KELEPİR SIFIR 2+1DAİRE,84036-5325,Balıkesir/Edremit/Akçay,3,85,0,3,1
154,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-altintepe-emlakcidan-daire/detay/32167954,398000,"YATIRIM GAYRİMENKUL ALTINTEPE'DE MERKEZİ KONUMDA,ÖN CEPHE 2+1!",5121-3082,İstanbul/Maltepe/Altıntepe,3,100,5,1,1
155,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-villa/detay/30627585,999000,Bağlıca Satılık 6+1 Villa.. IRMAK GYD,28880-1754,Ankara/Etimesgut/Bağlıca,7,475,0,0,3
156,https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-sirinyali-emlakcidan-daire/detay/32380319,710000,"SEDA AFYONCUDAN ŞİRİNYALIDA KAPALI OTOPARKLI,HAVUZLU 3+1",59368-2309,Antalya/Muratpaşa/Şirinyalı,4,155,4,2,2
157,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-gundogan-emlakcidan-villa/detay/13917657,735000,My Home'dan BODRUM GÜNDOĞAN'da MÜSTAKİL VİLLA,51505-178,Muğla/Bodrum/Gündoğan,6,156,0,0,2
158,https://www.hurriyetemlak.com/konut-satilik/ankara-altindag-karapurcek-emlakcidan-daire/detay/31664346,140000, KARAPÜRÇEKTE 3+1 LÜKS DAİRE,102045-23,Ankara/Altındağ/Karapürçek,4,115,1,2,1
159,https://www.hurriyetemlak.com/konut-satilik/antalya-kepez-kanal-emlakcidan-daire/detay/32035547,189000,Otogar karşısı satılık daire uygun fiyatlı,57398-344,Antalya/Kepez/Kanal,3,95,8,1,1
160,https://www.hurriyetemlak.com/konut-satilik/antalya-muratpasa-kizilarik-emlakcidan-daire/detay/32367494,143500,Muratpaşa Kızılarık'ta 2+1 Y.Giriş Daire 1.000 Tl Eşyalı Kiracı ,103168-70,Antalya/Muratpaşa/Kızılarık,3,100,1,0,1
161,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-cukurambar-emlakcidan-daire/detay/32269606,780000,Çukurambar'dan Cadde Üzerinde Yapılı Bakımlı Satılık Daire,91324-777,Ankara/Çankaya/Çukurambar,5,165,11,7,2
162,https://www.hurriyetemlak.com/konut-satilik/istanbul-sancaktepe-kemal-turkler-emlakcidan-daire/detay/31384468,318000,Sancaktepe Satılık 2+1 Daire ACİL..... 216 Sancaktepe Konutları ,2008-3888,İstanbul/Sancaktepe/Kemal Türkler,3,101,6,3,1
163,https://www.hurriyetemlak.com/konut-satilik/istanbul-fatih-hirka-i-serif-emlakcidan/detay/31650993,298700,Fatih Karagümrük Güldede sokakta 2+1 85 m2 net daire acil..,692053-139,İstanbul/Fatih/Hırka-i Şerif,3,100,44,3,1
164,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-dirmil-emlakcidan-mustakil-ev/detay/28912203,375000,SATILIK KARIANDA EMLAK GOKCEBEL DENIZ MANZARALI DAIRE,6364-327,Muğla/Bodrum/Dirmil,3,80,5,2,1
165,https://www.hurriyetemlak.com/konut-satilik/manisa-yunusemre-guzelyurt-emlakcidan-daire/detay/30643951,375000,5 DAİRE İÇİN BÜYÜK KAMPANYA! 475.000 x 21 İNDİRİM = 375.000 TL,98278-50,Manisa/Yunusemre/Güzelyurt,4,135,0,0,2
166,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32040948,168000,3+1 Salon Bağımsız İçerisi Yapılı Tamamen Ön Cephe Fiyatı Uygun,52014-4693,Ankara/Keçiören/İncirli,4,125,16,1,1
167,https://www.hurriyetemlak.com/konut-satilik/corum-merkez-ulukavak-emlakcidan-daire/detay/32365127,198000,CENGİZ YAPI GAYRİMENKULDEN SELÇUK CADDESİNDE SATILIK DAİRE,104765-291,Çorum/Merkez/Ulukavak,4,140,0,1,1
168,https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-cumhuriyet-emlakcidan-daire/detay/32194274,384000,ELFİ DEN CUMHURİYET MAHALLESİNDE SATILIK 4+1 FERAH-GENİŞ DAİRE,49157-15904,Bursa/Nilüfer/Cumhuriyet,5,200,19,5,3
169,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-asagi-eglence-emlakcidan-daire/detay/32361913,265000,DOST'tan YALÇIN ESKİYAPAN İ.Ö.OKULU KARŞISI BAĞIMSIZ 3+1 KOMBİLİ,9434-2227,Ankara/Keçiören/Aşağı Eğlence,4,125,48,0,1
170,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yukariyurtcu-emlakcidan-daire/detay/31913546,57000, TOKİ TURKUAZDA 87.000TL' 2+1 MOBİYALI DAİRE SAHİBİ OLMA FIRSATI,3763-4303,Ankara/Etimesgut/Yukarıyurtçu,3,96,8,0,1
171,https://www.hurriyetemlak.com/konut-satilik/istanbul-pendik-yenisehir-emlakcidan-daire/detay/29166757,418000,Pendik Yenişehir 2+1 Satılık Daireler OptimumGardens'ta,32154-201,İstanbul/Pendik/Yenişehir,3,115,0,1,2
172,https://www.hurriyetemlak.com/konut-satilik/samsun-ilkadim-bahcelievler-emlakcidan-daire/detay/32281840,285000,MAVİ'DEN BAHÇELİEVLER'DE 3+1 KAPALI OTOPARK'LI SATILIK LÜX DAİRE,61986-947,Samsun/İlkadım/Bahçelievler,4,135,0,4,1
173,https://www.hurriyetemlak.com/konut-satilik/sanliurfa-haliliye-sirrin-emlakcidan-daire/detay/31902884,173000,ŞANLIURFA SIRRIN ÇEVREYOLU JANDARMA KARŞISI SATILK 3+1 LÜX DAİRE,91032-569,Şanlıurfa/Haliliye/Sırrın,4,160,0,4,1
174,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-idealtepe-emlakcidan-daire/detay/31654671,595000,ARTI'dan Maltepe İdealtepe'de Ön Cepheli 3+1 Satılık Daire,6166-19535,İstanbul/Maltepe/İdealtepe,4,145,7,2,2
175,https://www.hurriyetemlak.com/konut-satilik/antalya-dosemealti-altinkale-emlakcidan-daire/detay/32302856,320000,GÜLENAY EMLAKTAN BAHÇEYAKADA SATILIK 3+1 DAİRE,94984-324,Antalya/Döşemealtı/Altınkale,4,140,0,3,2
176,https://www.hurriyetemlak.com/konut-satilik/istanbul-buyukcekmece-ataturk-emlakcidan-daire/detay/31994643,1350000,Büyükçekmece'de Site İçi Deniz Manzaralı Satılık Dubleks Daire ,92090-2125,İstanbul/Büyükçekmece/Atatürk,8,320,10,4,3
177,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32336726,910000,"ALTINORAN VADİ KONAKLARI'NDA 4,5+1 SATILIK DAİRE",30001-5019,Ankara/Çankaya/İlkbahar,5,219,4,4,3
178,https://www.hurriyetemlak.com/konut-satilik/istanbul-kartal-hurriyet-emlakcidan-daire/detay/32392682,450000,Kartal Selective Evlerde Şahane 2+1 Metro yanında,31610-10147,İstanbul/Kartal/Hürriyet,3,102,8,16,2
179,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-baglica-emlakcidan-daire/detay/30632781,375000,Gülkent Sit. Müthiş Manzaralı K.Otopark Sıfır Ara Kat Güney-Batı,2460-2115,Ankara/Etimesgut/Bağlıca,4,165,1,6,2
180,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-oguzlar-emlakcidan-daire/detay/32383180,880000,BAŞKENT GAYRİMENKUL'DEN BALGAT MERKEZDE MASRAFSIZ 5+1 DUBLEKS,82476-1145,Ankara/Çankaya/Oğuzlar,6,230,6,2,2
181,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-cennetayagi-emlakcidan-daire/detay/32372548,650000,EDREMİT VİZYON DÖRT MEVSİMDE**ARSA SAHİBİN'DEN LÜKS DAİRELER**,97600-1115,Balıkesir/Edremit/Cennetayağı,4,162,0,2,2
182,https://www.hurriyetemlak.com/konut-satilik/sakarya-serdivan-kemalpasa-emlakcidan-daire/detay/31240960,140000,ÜNİGARDEN'DA YATIRIMLIK ŞOK FİYATTA SATILIK ,96604-50,Sakarya/Serdivan/Kemalpaşa,2,51,1,2,1
183,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ayranci-emlakcidan-daire/detay/32393071,290000,FOR EMLAK'TAN BAKIMLI KOMBİLİ GÜNEY DOĞU CEPHELİ ÖN 3+1 120m2,7433-3651,Ankara/Çankaya/Ayrancı,4,120,40,4,1
184,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-cevizli-emlakcidan-daire/detay/32313356,790000,Maltepe Wloft Dragos'ta Teraslı Lebiderya 3+1 Satılık Daire,64277-2401,İstanbul/Maltepe/Cevizli,4,155,2,18,2
185,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-umit-emlakcidan-daire/detay/32301227,655000,ÜMİTKÖY MEKSİKA CADDESİ GORDİON AVM YÜRÜYÜŞ MESAFELİ 4+1 SİTEDE,97051-425,Ankara/Çankaya/Ümit,5,220,14,10,2
186,https://www.hurriyetemlak.com/konut-satilik/izmir-cigli-evka-5-emlakcidan/detay/32065997,305000,EVKA 5 PALİMİYE PARK TERASDA 126 M2 BÜYÜK TİP 2+1 SATILIK DAİRE,81672-308,İzmir/Çiğli/Evka-5,3,126,4,3,2
187,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yukseltepe-emlakcidan-daire/detay/32274119,142000,BAŞKENT GRUP ŞIKLIK VE KALİTENİN ADRESİ,93678-4229,Ankara/Keçiören/Yükseltepe,4,135,0,1,2
188,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sokullu-mehmet-pasa-emlakcidan-daire/detay/29502568,215000,"FAVORİM'den SOKULLU da 2+1,SÜPERLÜKS,YATIRIMLIK",6575-407,Ankara/Çankaya/Sokullu Mehmet Paşa,3,85,20,1,1
189,https://www.hurriyetemlak.com/konut-satilik/izmir-bornova-kazimdirik-emlakcidan-residence/detay/31265565,395000,Bornova da KOMİSYONSUZ Satılık 1+1 AVCILAR EFFECT RESİDENCE,94368-114,İzmir/Bornova/Kazımdirik,2,65,0,3,1
190,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32297209,525000,Altınoluk Merkezde Denize Yakın Satılık 4+1 Lüks Dubleks (Özinal,51109-3089,Balıkesir/Edremit/Altınoluk,5,180,4,0,4
191,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32350485,820000,EMİR'DEN F I R S A T BAĞDATA YAKIN ULTRA LÜX BALKONLU 130NET 3+1,1100-9519,İstanbul/Kadıköy/Göztepe,4,150,20,3,2
192,https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-gurpinar-emlakcidan-daire/detay/32081933,249000,Beylikdüzü Kavaklı Merkezde Caddeye Paralel 2+1 Satılık Daire,92090-2172,İstanbul/Beylikdüzü/Gürpınar,3,95,0,0,1
193,https://www.hurriyetemlak.com/konut-satilik/istanbul-umraniye-serifali-sahibinden-daire/detay/32009209,390000,SAHİBİNDEN ÜMRANİYE NATO YOLUNDA 2+1 SATILIK SIFIR DAİRE,0-32009209,İstanbul/Ümraniye/Şerifali,3,90,0,1,1
194,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32297455,240000,Altınoluk Köyünde Muhteşem Manzaralı Satılık 2+1 Lüks Daire,51109-3091,Balıkesir/Edremit/Altınoluk,3,70,0,2,1
195,https://www.hurriyetemlak.com/konut-satilik/istanbul-tuzla-tepeoren-emlakcidan-villa/detay/31763961,990000,SAHRA BİLEN DEN AKFIRAT TEPEÖREN DE KIŞ BAHÇELİ SATILIK VİLLA,70459-600,İstanbul/Tuzla/Tepeören,4,210,8,0,3
196,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/31671816,265000,"ADA'DAN KÜÇÜKYALI HİLLTOWN AVM.'YE ÇOK YAKIN KONUMDA, İSKANLI...",6060-34892,İstanbul/Maltepe/Küçükyalı,3,90,4,0,1
