id	link	price	title	ilan_no	yer	oda	metrekare	bina_yasi	kat	banyo	label
723	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32261670	390000	ETLİKTE DAİRE FİYATINA RESİDANCE'LAR GÖNÜL EMLAK'TA YERİNİZ HZR.	31522-8704	Ankara/Keçiören/Etlik	3	155	0	4	2	2
725	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32394674	1200000	AKTİF TEN AKÇAY DA SATILIK **FULL DENİZ MANZARALI* 4+1LÜX DUBLEX	106423-203	Balıkesir/Edremit/Akçay	5	250	0	4	3	6
737	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-aydinlar-emlakcidan-daire/detay/32391374	393000	BORSEM İLKER'DEN SOKULLU PTT YAKINI 3+1 145 M2 LÜKS YAPILI	2602-5076	Ankara/Çankaya/Aydınlar	4	145	20	2	2	2
746	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-baris-emlakcidan-daire/detay/32295024	375000	ARSLAN EMLAK GÜVENCESİYLE DEMETKENT SİTESİN'DE 12.KAT 3+1 DAİRE	43936-10905	Ankara/Yenimahalle/Barış	4	130	16	12	1	2
762	https://www.hurriyetemlak.com/konut-satilik/kktc-girne-lapta-emlakcidan-daire/detay/32341249	469000	GİRNE LAPTA'DA SATILIK 3+1 DAİRE 	105972-114	K.K.T.C./Girne/Lapta	4	110	0	2	2	2
766	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32391725	338000	ÜNSALLAR'DAN SİTE İÇİNDE MERKEZDE ACİL SATILIK 3+1 LÜX DAİRE	26004-11900	Ankara/Keçiören/Etlik	4	180	3	9	2	2
770	https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maden-emlakcidan-daire/detay/32392586	1100000	Diamond dan Sarıyer Madende Sitede Satılık Lüks 3+1 Bahçe Dublex	33208-4546	İstanbul/Sarıyer/Maden	4	167	15	0	2	6
771	https://www.hurriyetemlak.com/konut-satilik/kktc-girne-zeytinlik-emlakcidan-daire/detay/32310972	682000	GİRNE ZEYTİNLİK'TE SATILIK 2+1 DAİRE 	105972-91	K.K.T.C./Girne/Zeytinlik	3	92	0	0	1	3
772	https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32251942	1075000	Ağaoğlu My Home Maslak Projesinde Satılık Yüksek Kat 3+1	49694-2514	İstanbul/Sarıyer/Maslak	4	128	3	18	1	5
778	https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-kultur-emlakcidan-daire/detay/32395753	605000	ELFİ KÜLTÜR ELİT SİTESİ 3+1 HAVUZLU LÜKS ARAKAT NET140M2 GÜVENLİ	49157-16398	Bursa/Nilüfer/Kültür	4	160	6	2	2	3
803	https://www.hurriyetemlak.com/konut-satilik/gaziantep-nizip-sultan-abdulhamit-emlakcidan-daire/detay/32208919	349000	ÇAPAN EMLAK'TAN SATILIK 4+1 LÜKS DAİRE	104017-85	Gaziantep/Nizip/Sultan Abdülhamit	5	190	2	2	2	2
816	https://www.hurriyetemlak.com/konut-satilik/antalya-kemer-arslanbucak-emlakcidan-daire/detay/24091730	140000	aslanbucakda 2 oda 1 salon ters dubleks	50979-260	Antalya/Kemer/Arslanbucak	3	90	10	1	1	1
818	https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-gundogan-emlakcidan-villa/detay/14671726	933000	BODRUM GÜNDOĞAN'da My Home'dan ÖZEL PLAJLI VİLLA	51505-202	Muğla/Bodrum/Gündoğan	6	160	7	0	3	5
821	https://www.hurriyetemlak.com/konut-satilik/izmir-cesme-cakabey-emlakcidan-villa/detay/32068396	2200000	ÇEŞME MAMURBABADA NEZİH SİTE İÇİ HAVUZLU 4+1 TADİLATLI VİLLA	48602-1489	İzmir/Çeşme/Çakabey	5	165	15	0	3	10
826	https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/31295746	560000	YATIRIM GAYRIMENKUL KÜÇÜKYALI'DA KONUM ARAYANLARA ÖZEL 3+1 !!!	5121-2613	İstanbul/Maltepe/Küçükyalı	4	130	6	1	1	3
836	https://www.hurriyetemlak.com/konut-satilik/izmir-cigli-kucuk-cigli-emlakcidan-daire/detay/30600680	253000	TAMAMINA KREDİ İLE KÜÇÜKÇİĞLİ'DE EBEVEYN BANYOLU 2+1 DAİRE	44354-1521	İzmir/Çiğli/Küçük Çiğli	3	100	7	4	2	1
838	https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32390943	1495000	Maslak Mashattan Satılık 3+1 - Sitenin En Keyifli Bahçe Dubleksi	10000-14565	İstanbul/Sarıyer/Maslak	4	170	9	0	2	7
839	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32346961	399000	ETLİK AYVALI MERKEZDE OTURUMA HAZIR ULTRA LÜX 4+1 DAİRELER...	26004-11772	Ankara/Keçiören/Etlik	5	230	0	1	2	2
843	https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/31631548	690000	ATAŞEHİR KAMELYA' DA UYGUN FİYAT EBEVEYNLİ BALKONLU MERKEZDE 3+1	13402-96572	İstanbul/Ataşehir/Ataşehir Atatürk	4	148	19	1	2	3
847	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-cayyolu-emlakcidan-daire/detay/32007227	1445000	ACİL!!! TERASEVLER'DE KAÇIRILMAYACAK MANZARALI 360 M2 4+1 DAİRE	46377-5027	Ankara/Çankaya/Çayyolu	5	360	12	5	3	7
853	https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-yalikavak-emlakcidan-daire/detay/18668348	1100000	YALIKAVAK'TA TAŞ EV, ÜST KAT DAİRE	18035-1124	Muğla/Bodrum/Yalıkavak	3	100	8	2	1	6
861	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yasamkent-emlakcidan-daire/detay/32229478	745000	Yaşamkent, Satılık Daire, 5+1	30407-759	Ankara/Çankaya/Yaşamkent	6	245	3	1	2	4
862	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-yukseltepe-emlakcidan-daire/detay/32173759	520000	HEDEFİMİZ SİZLERE KONFORLU İYİ BİR YAŞAM ALANI SUNMAKTIR...	15878-10646	Ankara/Keçiören/Yükseltepe	5	190	0	1	2	3
863	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-merkez-emlakcidan-daire/detay/31555503	370000	YİNE BİR İLK YİNE ''DÜZGÜN EMLAK'' 4+1 ULTRA LÜX DAİRE	4480-16024	Ankara/Pursaklar/Merkez	5	186	0	1	2	2
865	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-beytepe-emlakcidan-residence/detay/32235228	1520000	Paladyum'da Özel Teraslı Rezidans	3920-6560	Ankara/Çankaya/Beytepe	6	350	1	14	2	8
868	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32308163	159000	GÖRAL DAN DİKMEN CAD.ÜZERİN DE POLİS EVİ ÜSTÜ GİRİŞ KAT 1+1+DEPO	3286-6176	Ankara/Çankaya/Harbiye	2	65	35	0	1	1
875	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/31890938	239000	SOKULU HARBİYEDE 2+1 KATTA SATILIK FUL+FUL DAİRE	10039-1179	Ankara/Çankaya/Harbiye	3	90	20	0	1	1
889	https://www.hurriyetemlak.com/konut-satilik/izmir-cigli-ahmet-taner-kislali-emlakcidan-daire/detay/31764191	398000	TRİBLEX KAÇIRILMAYACAK FİYATA	51977-1689	İzmir/Çiğli/Ahmet Taner Kışlalı	6	220	19	3	1	2
902	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32145478	1270000	TEK YETKİLİ!! ANAHTAR TESLİM BU FİYATA..175M2,4+1,ÇİFTEHAVUZLAR	14946-9069	İstanbul/Kadıköy/Caddebostan	5	175	0	1	2	6
909	https://www.hurriyetemlak.com/konut-satilik/corum-merkez-mimar-sinan-emlakcidan-bina/detay/32353741	135000	CENGİZYAPI-MİMARSİNAN KLASİKLERİNDEN 4+1 SATILIK ARA KAT DAİRE	104765-278	Çorum/Merkez/Mimar Sinan	5	145	20	2	1	1
915	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilker-emlakcidan-daire/detay/32339986	189000	DOĞAN 'DAN İLKER 1. CAD.ÜZERİ ORTA KAT GÜNEY CEPHE KOMBİLİ	16761-22836	Ankara/Çankaya/İlker	4	125	18	1	1	1
921	https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-huzurevleri-emlakcidan-bina/detay/32392506	230000	T.ÖZAL BLV'DA HASAN USTA CVR SİTE İÇİ 3+1 K.MUTFAK EXTRALI CAZİP	1186-4458	Adana/Çukurova/Huzurevleri	4	160	16	1	1	1
923	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-merkez-emlakcidan-daire/detay/32322464	320000	DÜZGÜN EMLAK OFİSİNDEN 4+1 ASANSÖRLÜ YAPILI LÜX 2.KAT DAİRE	4480-16631	Ankara/Pursaklar/Merkez	5	160	2	2	2	2
928	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilker-emlakcidan-daire/detay/32332707	300000	 DOĞAN DAN 3+1 BAĞIMSIZ ANKARA MANZARALI CADDE ÜZERİNDE KOMBİLİ	16761-22816	Ankara/Çankaya/İlker	4	145	15	2	1	2
930	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32339664	272000	GÖRKEM'DEN Ç.EMEÇ YAKINI 3+1 120 M2 ÖN MASRAFSIZ ACİL	2744-10737	Ankara/Çankaya/Harbiye	4	120	25	3	1	1
937	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-feneryolu-emlakcidan-daire/detay/32395322	1575000	FENERYOLU ÖZGÜRLÜK PARKI VE TOPLU ULAŞIMA YAKIN MUHTEŞEM DAİRE	35882-18493	İstanbul/Kadıköy/Feneryolu	4	155	1	9	2	8
942	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-kazim-ozalp-emlakcidan-daire/detay/32392544	420000	HİRFANLI SOKAK ELÇİLİK YANI KATTA YAPILI KONFORLU DAİRE	1427-5141	Ankara/Çankaya/Kazım Özalp	4	140	35	2	1	2
952	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-emek-emlakcidan-daire/detay/32345104	250000	EMEKTE YATIRIMCIYA 1200 KİRACILI FULL YAPILI B.KATI ADER'DEN	1170-3957	Ankara/Çankaya/Emek	3	80	35	0	1	1
953	https://www.hurriyetemlak.com/konut-satilik/ankara-altindag-gulpinar-emlakcidan-daire/detay/32390904	190000	GÜLPINAR MH. GENİŞ UYGUN FİYATTA GÜLEÇ EMLAK'TAN 3+1 DAİRE	15186-1140	Ankara/Altındağ/Gülpınar	4	110	5	3	1	1
966	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32394475	1240000	37m2salon!!!ÇİFTEHAVUZLAR BAĞDATA 4.BİNADA 155M2 LÜKS KAT!!!	1723-3096	İstanbul/Kadıköy/Göztepe	4	155	0	3	2	6
968	https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/32391397	2100000	YEŞİLKÖY YEŞİLYURT ARASI 3+1 165M2 ARAKAT EMSALSİZ SATILIK DAİRE	41301-1494	İstanbul/Bakırköy/Yeşilköy	4	165	38	3	1	10
973	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32392478	350000	AKTİFTEN EDREMİT TE SATILIK **EmSaLsİz ŞıKLıKtA** 3+1 LÜX DAİRE	106423-201	Balıkesir/Edremit/Akçay	4	140	0	3	2	2
979	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32368757	299000	ÜNSALLAR'DAN CADDE ÜZERİ MERKEZİ KONUMDA ACİL SATILIK 3+1 DAİRE	26004-11813	Ankara/Keçiören/Etlik	4	160	7	3	2	1
983	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-fatih-emlakcidan-bina/detay/32393905	210000	ANKARA PURSAKLAR FATİH MAH. 1.KAT 130 M2 DAİRE	2545-4057	Ankara/Pursaklar/Fatih	4	130	10	1	1	1
984	https://www.hurriyetemlak.com/konut-satilik/mersinicel-mezitli-davultepe-emlakcidan-bina/detay/32392122	228000	KARİZMA'DAN NEZİH SİTE İÇİ HAVUZLU GÜVENLİKLİ DENİZ MANZARALI 	2233-14148	Mersin(İçel)/Mezitli/Davultepe	3	150	20	4	1	1
992	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yildizevler-emlakcidan-daire/detay/32392516	290000	FIRSAT ATAKULE BELEDİYE BLOKLARI 2+1 GİRİŞ 70m2 900TL KİRACILI	10601-1522	Ankara/Çankaya/Yıldızevler	3	70	39	0	1	1
993	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32354411	259000	DOĞAN DAN 3+1 BAĞIMSIZ DİKMEN CADDE PARALELİ ARA KATTA ÖN CEPHE	16761-22862	Ankara/Çankaya/Harbiye	4	135	19	2	1	1
1017	https://www.hurriyetemlak.com/konut-satilik/izmir-karabaglar-yurdoglu-emlakcidan-daire/detay/32392474	212000	KARABAĞLAR YURTOĞLU MAH.3+1 SATILIK DAİRE 2307	34525-2625	İzmir/Karabağlar/Yurdoğlu	4	110	18	1	1	1
1038	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32261750	390000	STANDARTLARIN ÇOK ÖTESİNDE BİR DÜNYA KEŞFETMENİZ İÇİN BEKLİYOR..	31522-8705	Ankara/Keçiören/Etlik	3	160	0	4	2	2
1042	https://www.hurriyetemlak.com/konut-satilik/canakkale-ayvacik-kucukkuyu-sahil-emlakcidan-villa/detay/32325178	500000	KÜÇÜKKUYU SATILIK SIFIR VİLLA - DENİZ MANZARALI	14637-1338	Çanakkale/Ayvacık/Küçükkuyu (Sahil)	3	120	0	0	1	2
1046	https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-fatih-emlakcidan-daire/detay/32277780	205000	DÜZGÜN EMLAK'TAN YAPILI 3+1 125 M2 ISI YALITIMLI 1.KAT DAİRE	4480-16586	Ankara/Pursaklar/Fatih	4	125	7	1	1	1
1049	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-ata-emlakcidan-daire/detay/32391602	275000	ERYAMAN EFSANE SİTESİNDE 3+1 GEN BİNADA KATTA ÖN CEPHE FULL BAKI	2250-792	Ankara/Yenimahalle/Ata	4	150	2	5	2	1
1060	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32393527	1125000	 34m2salon!!!BAĞDAT DİVAN SOKAĞINDA 145M2 EBEVEYNLİ 2 YILLIK!!!	1723-3086	İstanbul/Kadıköy/Erenköy	4	145	0	7	2	6
1062	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-malazgirt-emlakcidan-daire/detay/32294730	279000	YİĞİT'DEN ORTA KAT GENÇ BİNA GÜNEY 3+1 MANZARALI	28568-10786	Ankara/Çankaya/Malazgirt	4	125	8	1	1	1
1066	https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-villa/detay/32229096	650000	ALTINOLUK TA SATILIK **DENİZ MANZARALI** OTOPARKI OLAN 3+1 VİLLA	106423-83	Balıkesir/Edremit/Altınoluk	4	175	0	0	1	3
1073	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32309544	225000	ÇÖLOĞLUNDAN SOKULLU CADDESİNDE ISIYALITIMLI ARA KATTA 3+1 ÖN CEP	3493-17826	Ankara/Çankaya/Harbiye	4	120	22	1	1	1
1082	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-ata-emlakcidan-daire/detay/32326000	319000	Eryaman Akonur Sitesinde Satılık 3+1 Daire	3191-7029	Ankara/Yenimahalle/Ata	4	135	6	5	2	2
1083	https://www.hurriyetemlak.com/konut-satilik/istanbul-beyoglu-gumussuyu-emlakcidan-daire/detay/32390533	3000000	KONUT'TAN GÜMÜŞSUYU CADDEDE, TARİHİ BİNADA, 3+1, BAKIMLI KUPON	1361-14211	İstanbul/Beyoğlu/Gümüşsuyu	4	140	40	4	2	10
1086	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-tunahan-emlakcidan-daire/detay/32287701	110000	ERYAMAN 4.ETAPTA CADDE ÜZERİ MOBİLYALI SATILIK 1+1 DAİRE	43480-7832	Ankara/Etimesgut/Tunahan	2	48	22	4	1	1
1089	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32395248	1200000	 CADDEBOSTAN SAHİLDE 145M2 KAPALI GARAJLI 5 YILLIK!!!	1723-3100	İstanbul/Kadıköy/Caddebostan	4	145	0	7	2	6
1093	https://www.hurriyetemlak.com/konut-satilik/bursa-nilufer-demirci-emlakcidan-daire/detay/32396646	430000	ELFİ DEMİRCİ ÇELTAŞ SİTE İÇİ 4 BALKONLU 3+1 NET180M2 DUBLEKS	49157-16406	Bursa/Nilüfer/Demirci	4	220	3	4	1	2
1108	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32392149	425000	ÜNSALLAR'DAN 3 BLOKLU SİTEDE YÜZME HAVUZLU OTURUMA HAZIR 4+1	26004-11903	Ankara/Keçiören/Etlik	5	210	2	4	2	2
1119	https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-yesilyurt-emlakcidan-daire/detay/32390228	259000	MAVİBULVAR GROSERİ YÜRÜME 3+1 K.MUTFAK SİTE İÇİ SIFIR KAÇMAZ 	54979-9753	Adana/Seyhan/Yeşilyurt	4	175	1	4	2	1
1125	https://www.hurriyetemlak.com/konut-satilik/istanbul-kartal-kordonboyu-emlakcidan-daire/detay/32395496	490000	KARTAL KORDONBUYU DA İSMAİL SELÇUK'TAN FERAH SİTE DAİRESİ 3+1	55681-2950	İstanbul/Kartal/Kordonboyu	4	135	24	5	2	2
1129	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-keklik-pinari-emlakcidan-daire/detay/32294796	248000	EKOL'DEN DİKMEN KEKLİKPINARINDA 3+1 120 M2 3 KAT ÖNÜ AÇIK 6 YILL	4583-11145	Ankara/Çankaya/Keklik Pınarı	4	120	6	3	1	1
1133	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-cukurambar-emlakcidan-daire/detay/32304240	850000	MUHSİN YAZICIOĞLUNDA MERKEZDE SÜPER PARK MANZARALI 	5554-3338	Ankara/Çankaya/Çukurambar	5	175	12	3	2	4
1134	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-yeni-bati-emlakcidan-daire/detay/32325864	238000	''evinbizden''İSTANBUL YOLU ÜZERİNDE ARAKAT TA GÜNEY 2+1	37957-12571	Ankara/Yenimahalle/Yeni Batı	3	88	1	3	1	1
1138	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-turgut-ozal-emlakcidan-daire/detay/32377396	417000	CSN*DEN TURGUT ÖZALDA KATTA FULL 3+1	46381-3106	Ankara/Yenimahalle/Turgut Özal	4	155	7	8	2	2
1146	https://www.hurriyetemlak.com/konut-satilik/karaman-merkez-ahmet-yesevi-sahibinden-daire/detay/32394302	152000	Sahibinden Satılık Daire	0-32394302	Karaman/Merkez/Ahmet Yesevi	3	127	22	4	1	1
1148	https://www.hurriyetemlak.com/konut-satilik/izmir-narlidere-yenikale-emlakcidan-daire/detay/32345096	565000	Narlıdere Yenikalede,3+1,Doğalgazlı,Satılık Daire	5218-1675	İzmir/Narlıdere/Yenikale	4	140	27	4	1	3
1152	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-safaktepe-emlakcidan-bina/detay/32391478	555000	KRC İLE GERÇEK YAŞAMIN İÇİNDE BEKLENTİLERİNDE ÖTESİNDE..	40243-6330	Ankara/Mamak/Şafaktepe	4	180	8	10	2	3
1154	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32369153	1150000	ÜNSALLAR FARKI İLE VİLLA KONFORUNU KATTA 5,5+1 DAİRE İLE YAŞAYIN	26004-11817	Ankara/Keçiören/Etlik	5	265	0	2	3	6
1177	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-isinlar-emlakcidan-daire/detay/32294909	275000	ARSLAN EMLAK GÜVENCESİYLE MİRALAY NAZIM BEY 135 M2 3+1 DAİRE	43936-10904	Ankara/Yenimahalle/Işınlar	4	135	15	0	1	1
1181	https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32394373	280000	B.EVLER GONCA SK.TA KAT MÜLKİYETLİ 3+1 ACİL SATILIK DAİRE	43674-1155	İstanbul/Bahçelievler/Siyavuşpaşa	4	120	29	5	1	1
1192	https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-yali-emlakcidan-daire/detay/32391907	460000	Evsa'dan Süper Fırsatt Maltepe Yalı mah. ferah 2+1 daire	21144-8803	İstanbul/Maltepe/Yalı	3	100	8	1	1	2
1209	https://www.hurriyetemlak.com/konut-satilik/izmir-buca-kozagac-emlakcidan-daire/detay/32394236	209000	Hasanağa Bahçesi Üçkuyular Meydan 70 m2 Temiz 2+1 Daire Klimalı	15356-5038	İzmir/Buca/Kozağaç	3	70	5	0	1	1
1210	https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-tuzlucayir-emlakcidan-daire/detay/32391823	125000	GÖKÇEBEY DEN TUZLUÇAYIR MAH Y.GİRİŞ MASRAFSIZ İSKANLI DAİRE	44716-4190	Ankara/Mamak/Tuzluçayır	4	90	15	0	1	1
1217	https://www.hurriyetemlak.com/konut-satilik/istanbul-beyoglu-gumussuyu-emlakcidan-daire/detay/32390626	5500000	CEYLAN'DAN,GÜMÜŞSUYUNDA,NEZİH SOKAKTA,ÖZEL MİMARİ DEKORASYONLU	18707-10310	İstanbul/Beyoğlu/Gümüşsuyu	4	165	31	4	2	10
1219	https://www.hurriyetemlak.com/konut-satilik/tekirdag-corlu-zafer-emlakcidan-daire/detay/32394110	290000	REMLAKS'tan ARMADA CİTY 1.ETAP'ta 2+1 90m2 SATILIK DAİRE	38943-1061	Tekirdağ/Çorlu/Zafer	3	90	8	5	1	1
1237	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32355606	1340000	CADDEBOSTAN BAĞDATA 4.PARALELDE 200M2 EBEVEYNLİ 10 YILLIK!!!	1723-2949	İstanbul/Kadıköy/Caddebostan	5	200	10	8	2	7
1241	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-naci-cakir-emlakcidan-daire/detay/32375676	197000	LEVENT'TEN DİKMEN CADDESİ BANKALAR DURAĞI YANI 3+1+TERAS,130 M2	36851-7823	Ankara/Çankaya/Naci Çakır	4	140	15	0	1	1
1247	https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-etlik-emlakcidan-daire/detay/32383992	780000	ÜNSALLAR'DAN ETLİK MERKEZDE 2 BLOKLU SİTE İÇİNDE ULTRA LÜX'LER..	26004-11879	Ankara/Keçiören/Etlik	5	290	0	1	2	4
1262	https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32333239	1650000	Point Emlak KAŞANELER'DE BAĞDAT CAD YAKIN 115 NET 3+1 MANZARALI	26964-83904	İstanbul/Kadıköy/Erenköy	4	145	0	13	2	8
1269	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32391614	630000	KENT REZİDANS 3+1 LÜKS YAPILI ALTINORAN	31397-4890	Ankara/Çankaya/İlkbahar	4	156	1	5	2	3
1271	https://www.hurriyetemlak.com/konut-satilik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32390694	550000	Salondan'Bile Deniz Manzaralı Güneş Alan Cephe Geniş Balkonlu...	17468-9578	İstanbul/Beylikdüzü/Adnan Kahveci	4	175	15	9	2	3
1278	https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-kayabasi-emlakcidan-daire/detay/32394018	395000	KAYAŞEHİR 1. BÖLGEDE 118 M2 2. KAT BOŞ TAPULU 3+1 DAİRE	104105-86	İstanbul/Başakşehir/Kayabaşı	4	118	8	2	1	2
1298	https://www.hurriyetemlak.com/konut-satilik/aydin-didim-efeler-emlakcidan-villa/detay/32395703	670000	Didim Efeler Mahallesinde 3+1 Villa	38648-2962	Aydın/Didim/Efeler	4	170	10	0	2	3
1302	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sokullu-mehmet-pasa-emlakcidan-daire/detay/32339896	189000	DOĞAN DAN SOKULLU DA 3+1 KAT KONUMUNDA BALKONLU KOMBİLİ	16761-22834	Ankara/Çankaya/Sokullu Mehmet Paşa	4	115	18	1	1	1
1304	https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-yavuz-selim-emlakcidan-daire/detay/32375822	215000	ERYAMAN ÇİĞDEM SİTESİNDE ARAKAT KOMBİLİ SATILIK 3+1 DAİRE	43480-7872	Ankara/Etimesgut/Yavuz Selim	4	120	15	3	1	1
1305	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-osman-temiz-emlakcidan-daire/detay/32302160	255000	YİĞİT'DEN ÖN BAĞIMSIZ MERKEZDE 3+1 KOMBİLİ UYGUN FİYAT	28568-10787	Ankara/Çankaya/Osman Temiz	4	125	18	3	1	1
1306	https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-ilkyerlesim-emlakcidan-daire/detay/32376825	285000	DENGEDEN-GİMSA METROYA YÜRÜME MESAFESİ ÇAĞDAŞLARDA 4+2 TRIPLEX	1501-3372	Ankara/Yenimahalle/İlkyerleşim	5	165	17	0	1	1
1319	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32287559	315000	GÖRAL EMLAK YENİ SIFIR YAPILI 3.KAT ÖN ÇETİN EMEC BULVARI YAKINI	3286-6156	Ankara/Çankaya/Harbiye	4	125	25	3	1	2
1329	https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-gurselpasa-emlakcidan-bina/detay/32391909	215000	GÜRSELPAŞADA SİTE İÇİ HAVUZLU GÜVENLİKLİ 2+1 Ç.B G.O FUL+FUL EXT	1186-4454	Adana/Seyhan/Gürselpaşa	3	130	0	8	2	1
1340	https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sokullu-mehmet-pasa-emlakcidan-daire/detay/32390290	152000	CAFER'DEN SOKULLU LİSE YAKININDA 3+1 DÜZ GİRİŞ	36429-4543	Ankara/Çankaya/Sokullu Mehmet Paşa	4	120	22	0	1	1
1360	https://www.hurriyetemlak.com/konut-satilik/istanbul-cekmekoy-resadiye-emlakcidan-villa/detay/32382345	1349000	ÇEKMEKÖY ALEMDAĞ GREENLAND VİLLALARINDA SATILIK MÜSTAKİL BAHÇELİ	54389-1163	İstanbul/Çekmeköy/Reşadiye	5	200	0	0	2	7
